USERID;NAME;SURNAME;EMAIL;GENDER;RACE;AGE;PROVINCE;SOCIAL_MEDIA_HANDLE;CHANNEL2;RECORDDATE2;TIME;DURATION_2
809085;Cody;Mccown;Cody122@gmail.com;male;black;28;Gauteng;@Cody12;Trace TV;2016/01/20;00:16:00.000;00:07:51.000
809085;Cody;Mccown;Cody122@gmail.com;male;black;28;Gauteng;@Cody12;Channel O;2016/01/11;09:11:00.000;00:00:30.000
809085;Cody;Mccown;Cody122@gmail.com;male;black;28;Gauteng;@Cody12;SuperSport Blitz;2016/01/30;21:11:00.000;00:00:00.000
809085;Cody;Mccown;Cody122@gmail.com;male;black;28;Gauteng;@Cody12;Boomerang;2016/02/27;09:49:00.000;00:05:54.000
809085;Cody;Mccown;Cody122@gmail.com;male;black;28;Gauteng;@Cody12;ICC Cricket World Cup 2011;2016/03/15;17:42:00.000;00:02:44.000
809085;Cody;Mccown;Cody122@gmail.com;male;black;28;Gauteng;@Cody12;CNN;2016/03/01;21:48:00.000;00:01:01.000
764468;Earl;Pool;Earl421@yahoo.com;male;black;34;Gauteng;@Earl42;Channel O;2016/02/02;08:59:00.000;00:02:09.000
2368619;Claud;Mcculloch;Claud342@gmail.com;male;black;23;North West;@Claud34;Africa Magic;2016/01/15;17:44:00.000;00:06:47.000
809087;Raymundo;Vital;Raymundo434@abcmail.com;male;white;9;Eastern Cape;@Raymundo43;Channel O;2016/01/13;19:50:00.000;00:01:57.000
809087;Raymundo;Vital;Raymundo434@abcmail.com;male;white;9;Eastern Cape;@Raymundo43;Supersport Live Events;2016/01/16;16:38:00.000;00:00:50.000
809087;Raymundo;Vital;Raymundo434@abcmail.com;male;white;9;Eastern Cape;@Raymundo43;SuperSport Blitz;2016/01/14;19:06:00.000;00:06:44.000
809087;Raymundo;Vital;Raymundo434@abcmail.com;male;white;9;Eastern Cape;@Raymundo43;SuperSport Blitz;2016/01/12;15:07:00.000;00:01:50.000
771945;Markus;Sieren;Markus192@gmail.com;male;black;32;Kwazulu Natal;@Markus19;Trace TV;2016/02/07;21:02:00.000;00:14:33.000
771945;Markus;Sieren;Markus192@gmail.com;male;black;32;Kwazulu Natal;@Markus19;SawSee;2016/01/28;21:40:00.000;00:00:36.000
771945;Markus;Sieren;Markus192@gmail.com;male;black;32;Kwazulu Natal;@Markus19;Africa Magic;2016/01/27;11:27:00.000;00:00:53.000
771945;Markus;Sieren;Markus192@gmail.com;male;black;32;Kwazulu Natal;@Markus19;M-Net;2016/01/27;10:14:00.000;00:00:16.000
771945;Markus;Sieren;Markus192@gmail.com;male;black;32;Kwazulu Natal;@Markus19;SuperSport Blitz;2016/03/28;15:46:00.000;00:09:40.000
820518;Earl;Wigfall;Earl425@mailxyz.com;male;black;30;Gauteng;@Earl42;CNN;2016/01/07;19:11:00.000;00:00:18.000
788792;Felipa;Mcculloch;Felipa175@mailxyz.com;female;black;36;Gauteng;@Felipa17;Africa Magic;2016/01/29;07:10:00.000;00:00:11.000
788792;Felipa;Mcculloch;Felipa175@mailxyz.com;female;black;36;Gauteng;@Felipa17;Africa Magic;2016/01/16;13:27:00.000;00:02:33.000
788792;Felipa;Mcculloch;Felipa175@mailxyz.com;female;black;36;Gauteng;@Felipa17;Cartoon Network;2016/03/31;21:10:00.000;00:31:48.000
788792;Felipa;Mcculloch;Felipa175@mailxyz.com;female;black;36;Gauteng;@Felipa17;Africa Magic;2016/02/28;14:22:00.000;00:00:02.000
939765;Kip;Mosser;Kip141@yahoo.com;male;black;39;Gauteng;@Kip14;Africa Magic;2016/03/24;09:04:00.000;00:00:51.000
939766;Claud;Paradis;Claud345@mailxyz.com;male;black;22;Gauteng;@Claud34;Trace TV;2016/03/21;00:48:00.000;00:39:15.000
939766;Claud;Paradis;Claud345@mailxyz.com;male;black;22;Gauteng;@Claud34;Channel O;2016/03/20;16:01:00.000;00:52:42.000
789360;Bret;Mcculloch;Bret315@mailxyz.com;male;black;24;Mpumalanga;@Bret31;Boomerang;2016/02/13;12:28:00.000;00:07:16.000
866310;Cody;Pascarella;Cody121@yahoo.com;male;black;35;Gauteng;@Cody12;Supersport Live Events;2016/03/13;18:44:00.000;00:19:48.000
866310;Cody;Pascarella;Cody121@yahoo.com;male;black;35;Gauteng;@Cody12;Supersport Live Events;2016/03/18;21:32:00.000;00:01:28.000
788794;Chas;Hier;Chas354@abcmail.com;male;black;24;Limpopo;@Chas35;Cartoon Network;2016/02/11;20:38:00.000;00:06:19.000
788794;Chas;Hier;Chas354@abcmail.com;male;black;24;Limpopo;@Chas35;Channel O;2016/02/10;12:41:00.000;00:09:54.000
788794;Chas;Hier;Chas354@abcmail.com;male;black;24;Limpopo;@Chas35;Supersport Live Events;2016/02/06;22:53:00.000;00:10:22.000
788794;Chas;Hier;Chas354@abcmail.com;male;black;24;Limpopo;@Chas35;SuperSport Live Events;2016/02/13;23:02:00.000;00:00:40.000
997491;Lloyd;Gettys;Lloyd75@mailxyz.com;male;black;29;Western Cape;@Lloyd7;ICC Cricket World Cup 2011;2016/03/06;22:03:00.000;00:00:00.000
997491;Lloyd;Gettys;Lloyd75@mailxyz.com;male;black;29;Western Cape;@Lloyd7;Supersport Live Events;2016/03/07;22:10:00.000;00:00:00.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;Trace TV;2016/02/11;22:56:00.000;00:00:27.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;Channel O;2016/03/22;14:51:00.000;00:01:45.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;Trace TV;2016/02/14;13:46:00.000;00:06:09.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;Africa Magic;2016/02/02;12:44:00.000;00:01:07.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;kykNET;2016/01/22;17:23:00.000;00:01:03.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;Channel O;2016/01/21;15:14:00.000;00:05:24.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;Channel O;2016/01/24;17:54:00.000;00:01:15.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;Channel O;2016/01/22;08:14:00.000;00:00:45.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;Channel O;2016/03/28;17:50:00.000;00:07:21.000
809091;Markus;Bilyeu;Markus192@gmail.com;male;black;51;Gauteng;@Markus19;Channel O;2016/03/25;20:04:00.000;00:35:48.000
2203482;Romeo;Sieren;Romeo372@gmail.com;male;coloured;37;Western Cape;@Romeo37;Supersport Live Events;2016/03/27;08:00:00.000;00:02:00.000
2203482;Romeo;Sieren;Romeo372@gmail.com;male;coloured;37;Western Cape;@Romeo37;ICC Cricket World Cup 2011;2016/03/29;13:09:00.000;00:07:06.000
87234;None;None;Trudie473@mail.com;None;None;0;None;None;Channel O;2016/01/15;09:44:00.000;00:01:06.000
859460;Michel;Mccown;Michel201@yahoo.com;male;white;55;Western Cape;@Michel20;Supersport Live Events;2016/03/05;19:30:00.000;00:06:06.000
939769;Dion;Curran;Dion335@mailxyz.com;male;black;27;Western Cape;@Dion33;Supersport Live Events;2016/03/24;14:34:00.000;00:03:04.000
939769;Dion;Curran;Dion335@mailxyz.com;male;black;27;Western Cape;@Dion33;Africa Magic;2016/03/23;14:08:00.000;00:00:23.000
939769;Dion;Curran;Dion335@mailxyz.com;male;black;27;Western Cape;@Dion33;Trace TV;2016/03/26;15:46:00.000;00:00:03.000
939769;Dion;Curran;Dion335@mailxyz.com;male;black;27;Western Cape;@Dion33;Supersport Live Events;2016/03/26;11:49:00.000;00:01:22.000
809094;Jacinto;Hoadley;Jacinto255@mailxyz.com;male;coloured;37;Northern Cape;@Jacinto25;SuperSport Blitz;2016/02/20;16:34:00.000;00:00:48.000
809094;Jacinto;Hoadley;Jacinto255@mailxyz.com;male;coloured;37;Northern Cape;@Jacinto25;DStv Events 1;2016/02/21;09:50:00.000;00:02:25.000
809094;Jacinto;Hoadley;Jacinto255@mailxyz.com;male;coloured;37;Northern Cape;@Jacinto25;ICC Cricket World Cup 2011;2016/02/24;19:22:00.000;00:00:14.000
809094;Jacinto;Hoadley;Jacinto255@mailxyz.com;male;coloured;37;Northern Cape;@Jacinto25;CNN;2016/02/24;21:10:00.000;00:00:24.000
597491;Stephen;Sieren;Stephen152@gmail.com;male;black;24;Gauteng;@Stephen15;SawSee;2016/01/03;16:11:00.000;00:02:11.000
597491;Stephen;Sieren;Stephen152@gmail.com;male;black;24;Gauteng;@Stephen15;M-Net;2016/01/03;02:45:00.000;00:01:15.000
597491;Stephen;Sieren;Stephen152@gmail.com;male;black;24;Gauteng;@Stephen15;Supersport Live Events;2016/01/08;15:56:00.000;00:31:22.000
597491;Stephen;Sieren;Stephen152@gmail.com;male;black;24;Gauteng;@Stephen15;Boomerang;2016/01/05;20:07:00.000;00:43:35.000
866315;Loyd;Vital;Loyd495@mailxyz.com;male;black;35;Gauteng;@Loyd49;Trace TV;2016/03/19;20:14:00.000;00:00:33.000
1108125;Len;Biggers;Len443@mail.com;male;black;27;Gauteng;@Len44;Boomerang;2016/03/17;15:08:00.000;00:00:58.000
786206;Valentine;Lavoie;Valentine473@mail.com;male;indian_asian;15;Gauteng;@Valentine47;Cartoon Network;2016/01/30;15:25:00.000;00:10:52.000
786206;Valentine;Lavoie;Valentine473@mail.com;male;indian_asian;15;Gauteng;@Valentine47;Cartoon Network;2016/01/30;15:12:00.000;00:01:02.000
786206;Valentine;Lavoie;Valentine473@mail.com;male;indian_asian;15;Gauteng;@Valentine47;Cartoon Network;2016/01/29;17:27:00.000;00:10:31.000
2285769;Lucas;Nicholls;Lucas235@mailxyz.com;male;black;37;Gauteng;@Lucas23;SawSee;2016/03/03;13:50:00.000;00:02:21.000
2285769;Lucas;Nicholls;Lucas235@mailxyz.com;male;black;37;Gauteng;@Lucas23;Cartoon Network;2016/03/03;14:10:00.000;00:00:06.000
2285769;Lucas;Nicholls;Lucas235@mailxyz.com;male;black;37;Gauteng;@Lucas23;Trace TV;2016/03/05;08:55:00.000;00:02:03.000
750489;Garry;Roquemore;Garry285@mailxyz.com;male;black;36;Mpumalanga;@Garry28;Supersport Live Events;2016/01/29;21:26:00.000;00:02:06.000
820524;Samuel;Luthy;Samuel263@mail.com;male;black;19;Mpumalanga;@Samuel26;Cartoon Network;2016/02/25;18:52:00.000;00:01:54.000
2203487;Emerson;Deblois;Emerson244@abcmail.com;male;black;50;Mpumalanga;@Emerson24;Africa Magic;2016/01/14;14:09:00.000;00:00:23.000
939774;Filiberto;Curran;Filiberto41@yahoo.com;male;indian_asian;13;Gauteng;@Filiberto4;Channel O;2016/03/25;14:37:00.000;00:02:24.000
889100;Hyman;Gettys;Hyman85@mailxyz.com;male;black;39;Gauteng;@Hyman8;Supersport Live Events;2016/03/24;14:34:00.000;00:00:00.000
2203490;Shane;Nicholls;Shane22@gmail.com;male;coloured;31;Western Cape;@Shane2;Channel O;2016/02/21;18:09:00.000;00:00:00.000
2203490;Shane;Nicholls;Shane22@gmail.com;male;coloured;31;Western Cape;@Shane2;M-Net;2016/02/21;19:12:00.000;00:00:46.000
2203490;Shane;Nicholls;Shane22@gmail.com;male;coloured;31;Western Cape;@Shane2;ICC Cricket World Cup 2011;2016/02/24;18:08:00.000;00:02:18.000
2203490;Shane;Nicholls;Shane22@gmail.com;male;coloured;31;Western Cape;@Shane2;ICC Cricket World Cup 2011;2016/03/05;16:05:00.000;00:00:12.000
772828;Valentine;Sytsma;Valentine475@mailxyz.com;male;coloured;25;Northern Cape;@Valentine47;Boomerang;2016/02/08;20:02:00.000;00:00:26.000
869060;Reagan;Biggers;Reagan42@gmail.com;female;black;33;Mpumalanga;@Reagan4;SuperSport Blitz;2016/03/14;12:59:00.000;00:00:38.000
869060;Reagan;Biggers;Reagan42@gmail.com;female;black;33;Mpumalanga;@Reagan4;Africa Magic;2016/03/16;23:34:00.000;00:00:00.000
869062;Brendan;Paradis;Brendan453@mail.com;male;white;32;Eastern Cape;@Brendan45;Supersport Live Events;2016/03/05;12:33:00.000;00:00:32.000
371772;Nubia;Sytsma;Nubia45@mailxyz.com;female;indian_asian;9;Eastern Cape;@Nubia4;Boomerang;2016/01/02;14:47:00.000;00:05:59.000
371772;Nubia;Sytsma;Nubia45@mailxyz.com;female;indian_asian;9;Eastern Cape;@Nubia4;Channel O;2016/01/09;17:38:00.000;00:00:00.000
2203491;Cory;Slane;Cory104@abcmail.com;male;coloured;38;Western Cape;@Cory10;ICC Cricket World Cup 2011;2016/02/21;15:07:00.000;00:53:46.000
2203491;Cory;Slane;Cory104@abcmail.com;male;coloured;38;Western Cape;@Cory10;Supersport Live Events;2016/02/19;12:24:00.000;00:00:34.000
2203491;Cory;Slane;Cory104@abcmail.com;male;coloured;38;Western Cape;@Cory10;ICC Cricket World Cup 2011;2016/03/14;15:52:00.000;00:00:42.000
2203491;Cory;Slane;Cory104@abcmail.com;male;coloured;38;Western Cape;@Cory10;ICC Cricket World Cup 2011;2016/03/18;15:00:00.000;00:14:50.000
2203491;Cory;Slane;Cory104@abcmail.com;male;coloured;38;Western Cape;@Cory10;Supersport Live Events;2016/02/04;23:21:00.000;00:05:22.000
2203491;Cory;Slane;Cory104@abcmail.com;male;coloured;38;Western Cape;@Cory10;Supersport Live Events;2016/02/06;08:23:00.000;00:00:10.000
2203491;Cory;Slane;Cory104@abcmail.com;male;coloured;38;Western Cape;@Cory10;ICC Cricket World Cup 2011;2016/03/12;12:30:00.000;00:00:58.000
2203491;Cory;Slane;Cory104@abcmail.com;male;coloured;38;Western Cape;@Cory10;SuperSport Blitz;2016/03/15;20:44:00.000;00:00:26.000
2203491;Cory;Slane;Cory104@abcmail.com;male;coloured;38;Western Cape;@Cory10;ICC Cricket World Cup 2011;2016/03/26;14:46:00.000;00:00:48.000
930160;Luanna;Hoadley;Luanna195@mailxyz.com;female;indian_asian;28;Kwazulu Natal;@Luanna19;ICC Cricket World Cup 2011;2016/03/30;10:41:00.000;00:05:30.000
901272;Katharina;Condie;Katharina465@mailxyz.com;female;None;28;Gauteng;@Katharina46;SuperSport Blitz;2016/03/25;17:44:00.000;00:00:50.000
939781;Len;Gettys;Len441@yahoo.com;male;coloured;28;Western Cape;@Len44;Trace TV;2016/03/02;18:04:00.000;00:06:03.000
809101;Kip;Bilyeu;Kip145@mailxyz.com;male;black;28;Limpopo;@Kip14;Supersport Live Events;2016/02/12;17:56:00.000;00:05:06.000
904411;Royal;Borelli;Royal173@mail.com;male;indian_asian;26;Gauteng;@Royal17;Supersport Live Events;2016/03/24;18:51:00.000;00:08:44.000
904411;Royal;Borelli;Royal173@mail.com;male;indian_asian;26;Gauteng;@Royal17;E! Entertainment;2016/03/28;23:27:00.000;00:00:00.000
809102;Hyman;Sieren;Hyman83@mail.com;male;indian_asian;34;Kwazulu Natal;@Hyman8;Boomerang;2016/02/20;20:38:00.000;00:19:44.000
809102;Hyman;Sieren;Hyman83@mail.com;male;indian_asian;34;Kwazulu Natal;@Hyman8;SawSee;2016/02/22;14:13:00.000;00:14:41.000
809102;Hyman;Sieren;Hyman83@mail.com;male;indian_asian;34;Kwazulu Natal;@Hyman8;Cartoon Network;2016/02/22;19:15:00.000;00:00:35.000
809102;Hyman;Sieren;Hyman83@mail.com;male;indian_asian;34;Kwazulu Natal;@Hyman8;Boomerang;2016/02/20;18:51:00.000;00:01:50.000
809102;Hyman;Sieren;Hyman83@mail.com;male;indian_asian;34;Kwazulu Natal;@Hyman8;Trace TV;2016/02/21;21:36:00.000;00:01:45.000
724179;Desirae;Luthy;Desirae292@gmail.com;female;black;21;Gauteng;@Desirae29;Channel O;2016/01/20;20:49:00.000;00:10:51.000
820539;Loyd;Curran;Loyd495@mailxyz.com;male;black;24;Gauteng;@Loyd49;Cartoon Network;2016/01/03;01:04:00.000;00:00:30.000
791444;Romeo;Leicht;Romeo373@mail.com;male;black;18;Gauteng;@Romeo37;Channel O;2016/02/14;19:02:00.000;00:00:27.000
939786;Lillian;Borelli;Lillian35@mailxyz.com;female;black;24;Eastern Cape;@Lillian3;Africa Magic;2016/02/28;20:31:00.000;00:06:52.000
939786;Lillian;Borelli;Lillian35@mailxyz.com;female;black;24;Eastern Cape;@Lillian3;Africa Magic;2016/02/28;19:14:00.000;00:00:00.000
861773;Desirae;Luthy;Desirae452@gmail.com;female;black;31;Limpopo;@Desirae45;Trace TV;2016/03/12;21:18:00.000;00:00:00.000
865440;Hollis;Mcculloch;Hollis384@abcmail.com;male;indian_asian;31;Gauteng;@Hollis38;Supersport Live Events;2016/03/14;10:35:00.000;00:21:28.000
865440;Hollis;Mcculloch;Hollis384@abcmail.com;male;indian_asian;31;Gauteng;@Hollis38;ICC Cricket World Cup 2011;2016/03/14;12:28:00.000;00:06:10.000
803663;Roxane;Lavoie;Roxane185@mailxyz.com;female;black;24;Gauteng;@Roxane18;Cartoon Network;2016/03/12;20:41:00.000;00:03:43.000
771959;Len;Tancredi;Len445@mailxyz.com;male;black;28;Western Cape;@Len44;Channel O;2016/02/04;17:45:00.000;00:00:21.000
831878;Charlie;Tatham;Charlie362@gmail.com;male;black;24;Mpumalanga;@Charlie36;Cartoon Network;2016/03/05;07:51:00.000;00:00:51.000
904424;Kip;Mccollum;Kip143@mail.com;male;indian_asian;33;Limpopo;@Kip14;Supersport Live Events;2016/03/24;17:09:00.000;00:45:20.000
904424;Kip;Mccollum;Kip143@mail.com;male;indian_asian;33;Limpopo;@Kip14;Supersport Live Events;2016/03/26;09:31:00.000;00:08:10.000
809111;Robby;Beville;Robby161@yahoo.com;male;black;36;Limpopo;@Robby16;Africa Magic;2016/02/19;19:41:00.000;00:01:01.000
926209;Roxane;Lavoie;Roxane171@yahoo.com;female;indian_asian;24;North West;@Roxane17;ICC Cricket World Cup 2011;2016/03/30;17:39:00.000;00:00:04.000
892643;Valentine;Borelli;Valentine471@yahoo.com;male;coloured;28;Western Cape;@Valentine47;Cartoon Network;2016/03/13;12:16:00.000;00:21:24.000
892643;Valentine;Borelli;Valentine471@yahoo.com;male;coloured;28;Western Cape;@Valentine47;SuperSport Blitz;2016/03/13;14:10:00.000;00:00:08.000
892643;Valentine;Borelli;Valentine471@yahoo.com;male;coloured;28;Western Cape;@Valentine47;Boomerang;2016/01/02;02:24:00.000;03:32:21.000
892643;Valentine;Borelli;Valentine471@yahoo.com;male;coloured;28;Western Cape;@Valentine47;Cartoon Network;2016/01/04;06:42:00.000;00:02:42.000
892643;Valentine;Borelli;Valentine471@yahoo.com;male;coloured;28;Western Cape;@Valentine47;Cartoon Network;2016/01/19;21:40:00.000;00:04:12.000
820543;Carter;Gettys;Carter33@mail.com;male;black;25;Gauteng;@Carter3;Cartoon Network;2016/02/18;11:56:00.000;00:00:40.000
820543;Carter;Gettys;Carter33@mail.com;male;black;25;Gauteng;@Carter3;Cartoon Network;2016/02/25;17:19:00.000;00:00:54.000
930171;Loyd;Beville;Loyd491@yahoo.com;male;coloured;22;Northern Cape;@Loyd49;SuperSport Blitz;2016/03/28;22:50:00.000;00:09:52.000
930171;Loyd;Beville;Loyd491@yahoo.com;male;coloured;22;Northern Cape;@Loyd49;DStv Events 1;2016/03/28;23:35:00.000;00:00:00.000
930171;Loyd;Beville;Loyd491@yahoo.com;male;coloured;22;Northern Cape;@Loyd49;Channel O;2016/03/30;09:19:00.000;00:09:27.000
892644;Haywood;Mccown;Haywood95@mailxyz.com;male;black;18;Gauteng;@Haywood9;Channel O;2016/03/19;18:06:00.000;00:04:09.000
892644;Haywood;Mccown;Haywood95@mailxyz.com;male;black;18;Gauteng;@Haywood9;Cartoon Network;2016/03/19;17:14:00.000;00:02:47.000
892644;Haywood;Mccown;Haywood95@mailxyz.com;male;black;18;Gauteng;@Haywood9;Trace TV;2016/03/20;13:58:00.000;00:00:33.000
892644;Haywood;Mccown;Haywood95@mailxyz.com;male;black;18;Gauteng;@Haywood9;Channel O;2016/03/20;16:57:00.000;00:00:30.000
892644;Haywood;Mccown;Haywood95@mailxyz.com;male;black;18;Gauteng;@Haywood9;Cartoon Network;2016/03/20;08:59:00.000;00:01:02.000
892644;Haywood;Mccown;Haywood95@mailxyz.com;male;black;18;Gauteng;@Haywood9;Boomerang;2016/03/26;20:36:00.000;00:11:05.000
860648;Lane;Langenfeld;Lane115@mailxyz.com;male;coloured;30;Western Cape;@Lane11;Boomerang;2016/03/10;14:03:00.000;00:00:15.000
939792;Shane;Singer;Shane24@abcmail.com;male;indian_asian;23;Eastern Cape;@Shane2;ICC Cricket World Cup 2011;2016/03/20;16:27:00.000;00:02:06.000
939792;Shane;Singer;Shane24@abcmail.com;male;indian_asian;23;Eastern Cape;@Shane2;ICC Cricket World Cup 2011;2016/03/30;13:23:00.000;00:00:54.000
939792;Shane;Singer;Shane24@abcmail.com;male;indian_asian;23;Eastern Cape;@Shane2;Supersport Live Events;2016/03/25;11:36:00.000;00:01:24.000
939792;Shane;Singer;Shane24@abcmail.com;male;indian_asian;23;Eastern Cape;@Shane2;Cartoon Network;2016/03/27;16:40:00.000;00:00:54.000
867373;Minerva;Marek;Minerva54@abcmail.com;female;coloured;24;Western Cape;@Minerva5;Boomerang;2016/03/17;20:10:00.000;00:06:41.000
802455;Romeo;Mina;Romeo372@gmail.com;male;white;28;Gauteng;@Romeo37;ICC Cricket World Cup 2011;2016/03/05;15:15:00.000;00:02:02.000
802455;Romeo;Mina;Romeo372@gmail.com;male;white;28;Gauteng;@Romeo37;SawSee;2016/03/05;15:29:00.000;00:02:04.000
802455;Romeo;Mina;Romeo372@gmail.com;male;white;28;Gauteng;@Romeo37;E! Entertainment;2016/03/06;11:13:00.000;00:00:58.000
820544;Hollis;Roquemore;Hollis384@abcmail.com;male;indian_asian;42;Eastern Cape;@Hollis38;Supersport Live Events;2016/03/24;16:12:00.000;00:13:22.000
820544;Hollis;Roquemore;Hollis384@abcmail.com;male;indian_asian;42;Eastern Cape;@Hollis38;ICC Cricket World Cup 2011;2016/03/19;09:03:00.000;01:24:28.000
820544;Hollis;Roquemore;Hollis384@abcmail.com;male;indian_asian;42;Eastern Cape;@Hollis38;ICC Cricket World Cup 2011;2016/03/30;12:19:00.000;00:22:58.000
820545;Lane;Pool;Lane113@mail.com;male;white;22;Gauteng;@Lane11;Channel O;2016/02/27;17:58:00.000;00:01:09.000
930176;Jacinto;Tatham;Jacinto253@mail.com;male;indian_asian;35;Mpumalanga;@Jacinto25;ICC Cricket World Cup 2011;2016/03/29;08:02:00.000;00:01:20.000
930176;Jacinto;Tatham;Jacinto253@mail.com;male;indian_asian;35;Mpumalanga;@Jacinto25;Trace TV;2016/03/29;10:39:00.000;00:01:00.000
576231;Emerson;Paradis;Emerson243@mail.com;male;black;17;Kwazulu Natal;@Emerson24;Trace TV;2016/01/03;23:24:00.000;00:01:57.000
576231;Emerson;Paradis;Emerson243@mail.com;male;black;17;Kwazulu Natal;@Emerson24;Trace TV;2016/01/03;23:27:00.000;00:01:12.000
809116;Jacinto;Mcculloch;Jacinto255@mailxyz.com;male;black;55;Limpopo;@Jacinto25;SuperSport Blitz;2016/02/22;21:55:00.000;00:01:32.000
809116;Jacinto;Mcculloch;Jacinto255@mailxyz.com;male;black;55;Limpopo;@Jacinto25;Supersport Live Events;2016/01/15;20:43:00.000;00:00:00.000
796033;Shane;Curran;Shane21@yahoo.com;male;black;25;Limpopo;@Shane2;Boomerang;2016/02/12;02:17:00.000;00:00:00.000
809117;Minerva;Marek;Minerva293@mail.com;female;black;39;Western Cape;@Minerva29;ICC Cricket World Cup 2011;2016/03/06;11:55:00.000;00:00:54.000
809117;Minerva;Marek;Minerva293@mail.com;female;black;39;Western Cape;@Minerva29;Channel O;2016/02/09;17:02:00.000;00:00:12.000
809117;Minerva;Marek;Minerva293@mail.com;female;black;39;Western Cape;@Minerva29;Channel O;2016/03/01;18:11:00.000;00:00:36.000
809117;Minerva;Marek;Minerva293@mail.com;female;black;39;Western Cape;@Minerva29;Africa Magic;2016/03/01;22:07:00.000;00:00:57.000
2285790;Wilburn;Wigfall;Wilburn304@abcmail.com;male;None;46;Mpumalanga;@Wilburn30;CNN;2016/02/11;22:09:00.000;01:27:09.000
2285790;Wilburn;Wigfall;Wilburn304@abcmail.com;male;None;46;Mpumalanga;@Wilburn30;CNN;2016/03/13;08:30:00.000;00:00:00.000
2285790;Wilburn;Wigfall;Wilburn304@abcmail.com;male;None;46;Mpumalanga;@Wilburn30;CNN;2016/02/21;18:03:00.000;01:01:02.000
2285790;Wilburn;Wigfall;Wilburn304@abcmail.com;male;None;46;Mpumalanga;@Wilburn30;CNN;2016/03/04;16:46:00.000;00:06:55.000
